,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
001_NAB_id_1_Facility_tr_1007_1st_2014.csv,0.2043706115037962,0.5306367511367732,0.2027393667017019,0.5362101628087205,0.1981533678270979,0.9999999999999996,0.9999999999999993,0.4448181236717767,0.7782204361502774
002_NAB_id_2_WebService_tr_1500_1st_4106.csv,0.6413630671970192,0.7748919789089204,0.640809162028979,0.784858630940706,0.6267043044713946,0.9999999999999996,0.9999999999999993,0.5516143701682583,0.6911656237715106
005_NAB_id_5_Traffic_tr_594_1st_1645.csv,0.09992046816984879,0.41904160075987423,0.10376501164221938,0.4313221878074276,0.18608118956856995,0.9596774193548382,0.2857142857142854,0.2743885702635621,0.6150800761227403
006_NAB_id_6_Traffic_tr_2579_1st_5839.csv,0.8211504646945835,0.9745352839301523,0.8064545807871593,0.9768080536191706,0.7311128863222186,0.8651826963460726,0.7499999999999993,0.7257688238961839,0.6855966243285958
008_NAB_id_8_Synthetic_tr_1007_1st_2734.csv,0.7757845448072664,0.8426789996010577,0.8053441208839502,0.8725362630531621,0.7961115711455894,0.9999999999999996,0.9999999999999993,0.8291813878824703,0.7787619692537158
009_NAB_id_9_Traffic_tr_500_1st_438.csv,0.22187443652075559,0.8112634485385128,0.24640348334939363,0.8338672064779484,0.40205783828012504,0.7128712871287124,0.04395604395604391,0.5588235294117647,0.8255229107044739
010_NAB_id_10_WebService_tr_500_1st_271.csv,0.4838933661783526,0.770286131201624,0.6727931552536522,0.8853742380145988,0.427978777000946,0.7967479674796742,0.7999999999999993,0.7085427135678393,0.8676440879974764
011_NAB_id_11_Facility_tr_1007_1st_1526.csv,0.9857056665348871,0.9980006144655632,0.99587612843637,0.9994895249938471,0.928496494734744,0.9999999999999996,0.9999999999999993,0.9294162126199076,0.989065232166468
013_NAB_id_13_Traffic_tr_623_1st_2084.csv,0.5414266112096127,0.9449433401315601,0.8755369684136051,0.9872891097745162,0.6795443169503786,0.9763779527559049,0.5714285714285708,0.5134084603548559,0.7327183485758325
014_NAB_id_14_WebService_tr_500_1st_1045.csv,0.22692448598744686,0.3760497814934448,0.22356564533761045,0.38506772853985943,0.2512038274544825,0.9999999999999996,0.9999999999999993,0.4489795918367347,0.6322690264064139
015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,0.9951276391923454,0.9992829968294497,0.9971128619462025,0.9996393758516807,0.964138428721481,0.9999999999999996,0.9999999999999993,0.9218158890290037,0.673821791128071
016_NAB_id_16_Environment_tr_1816_1st_3540.csv,0.2931070448028834,0.7788235304053198,0.28674061247618227,0.7867600543746499,0.35881597164385837,0.9608493696084931,0.6666666666666661,0.3344051446945338,0.6686076531097139
017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,0.5708268555380784,0.7686241567033941,0.5739016949777839,0.7823529100132991,0.6754485744591938,0.9999999999999996,0.9999999999999993,0.7561881188118812,0.993589065370334
018_NAB_id_18_Facility_tr_500_1st_669.csv,0.07542197911012233,0.3862305362506441,0.1003250895600134,0.4308349134363299,0.2280149597946861,0.2854973424449504,0.01671891327063739,0.34185197676254037,0.46011239066117593
019_NAB_id_19_Facility_tr_1007_1st_1171.csv,0.2420338432011738,0.5037441476177361,0.23778774548088588,0.5077378691849446,0.2868822897375296,0.9999999999999996,0.9999999999999993,0.405103668261563,0.6751169106408531
020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,0.9999099016161312,0.999983471932981,0.999987619158447,0.9999988312968331,0.9943452825403308,0.9999999999999996,0.9999999999999993,0.9945094568975833,0.691271750204622
022_NAB_id_22_Facility_tr_1007_1st_2980.csv,0.8426374387826688,0.9644151348509081,0.904029153590273,0.9782997749549767,0.8214235764979974,0.9999999999999996,0.9999999999999993,0.8351747871762363,0.8639047220531172
023_NAB_id_23_Facility_tr_4512_1st_16551.csv,0.6161851595812708,0.9349499411093227,0.6229442880241959,0.9350984499063413,0.6656040629032759,0.9953488372093018,0.4615384615384611,0.3180061007024335,0.7847188797814543
024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,0.9976224476654407,0.9996464852992186,0.9996871497591697,0.9999648808843613,0.9697492579078869,0.9999999999999996,0.9999999999999993,0.9711191335740073,0.9688985568875029
025_NAB_id_25_WebService_tr_3958_1st_4614.csv,0.12697191153763712,0.4857496793698952,0.11858052253962122,0.4893529246809833,0.182288507669202,0.9999999999999996,0.9999999999999993,0.3569051580698835,0.6638500613277601
026_NAB_id_26_Traffic_tr_624_1st_2261.csv,0.20588107237762415,0.585906808543851,0.2018432027792048,0.5889087713071486,0.24458492003881505,0.9999999999999996,0.9999999999999993,0.39622641509433965,0.6596299551807182
027_NAB_id_27_Facility_tr_757_1st_2582.csv,0.8087759349559199,0.9621812080536912,0.8052714285147836,0.9624694495096284,0.7878740128847704,0.9999999999999996,0.9999999999999993,0.8344988344988344,0.6853086500144888
028_NAB_id_28_Facility_tr_1007_1st_3447.csv,0.8909037632833283,0.9856467518712503,0.9582536621617508,0.9947091584037796,0.8167093180445855,0.9999999999999996,0.9999999999999993,0.8128544423440454,0.9715558502080144
032_WSD_id_4_WebService_tr_4559_1st_11822.csv,0.9778959475268116,0.9999208043927164,0.9407246328158125,0.9998803557357989,0.935478876197324,0.9999999999999996,0.9999999999999993,0.9403107113654948,0.697325592051013
039_WSD_id_11_WebService_tr_1746_1st_1846.csv,0.3417329377292602,0.9775416295983554,0.6341296943886032,0.9841943036929846,0.4068915919748438,0.471816283924843,0.2666666666666664,0.49747259439707675,0.7797795049967197
040_WSD_id_12_WebService_tr_4559_1st_9714.csv,0.01027014736241062,0.8949711459192085,0.0217734662663882,0.8826854382629463,0.03151333648339144,0.03484754200373361,0.006451612903225797,0.13712296010403993,0.714313088000974
043_WSD_id_15_WebService_tr_4521_1st_6828.csv,0.5020460280250505,0.9663974777366006,0.30983358682316714,0.9674119414105153,0.6666622222518517,0.6666666666666661,0.6666666666666657,0.6666666666666666,0.6793561823337678
049_WSD_id_21_WebService_tr_4297_1st_7097.csv,0.8515549374523284,0.9998232743871945,0.5318075824013312,0.9990448049209689,0.8888838901767626,0.9180327868852454,0.7272727272727265,0.7861372344130966,0.70398120721495
054_WSD_id_26_WebService_tr_2409_1st_2509.csv,0.18619787291991902,0.9441456860556451,0.3156387088734037,0.9561303908255243,0.22988248342160864,0.27100271002709997,0.3333333333333329,0.5436143867575997,0.6742147427541103
058_WSD_id_30_WebService_tr_1136_1st_1236.csv,0.9293650793650794,0.999965712091288,0.25669601417022936,0.9984910819755756,0.8888839506447186,0.9999999999999993,0.9999999999999991,0.888888888888889,0.6341508653160676
060_WSD_id_32_WebService_tr_4576_1st_4766.csv,0.824775449062706,0.999149569183274,0.9122141772224442,0.9996509388150343,0.7924478373401084,0.976076555023923,0.8648648648648642,0.855900490123363,0.6670010544106636
068_WSD_id_40_WebService_tr_4549_1st_13322.csv,0.42910862661471966,0.9111966473830456,0.14843814047458714,0.9280125660391423,0.5652127316074134,0.6190476190476186,0.666666666666666,0.6046511627906976,0.6771474765288797
074_WSD_id_46_WebService_tr_990_1st_1090.csv,0.8581072401068889,0.9975576153748601,0.9148727025060245,0.998760999910799,0.7935434079396708,0.8683274021352309,0.6909090909090904,0.8188747396862633,0.740643644875297
089_WSD_id_61_WebService_tr_1010_1st_1110.csv,0.3120378613533217,0.9672938371555181,0.6887612926623095,0.9771905411901035,0.3658867922478465,0.3883248730964462,0.1846153846153842,0.4003511060252558,0.7787929257206004
094_WSD_id_66_WebService_tr_3309_1st_3914.csv,0.4901739383554434,0.9959486657865692,0.8152765397084635,0.9988110472161481,0.46808130378824764,0.49999999999999944,0.49999999999999944,0.6027318475916607,0.6676600120515864
099_WSD_id_71_WebService_tr_4559_1st_14411.csv,0.9008197953283483,0.9997479875870482,0.7939765801624328,0.9995809055417483,0.8118763650909004,0.9999999999999996,0.9999999999999993,0.8549618320610688,0.6748101196377457
106_WSD_id_78_WebService_tr_3363_1st_3463.csv,0.940349357839388,0.9989058891346201,0.8613786682895188,0.9981151019706129,0.9059356383223744,0.9140049140049133,0.6666666666666661,0.7721795390214315,0.6961699027185925
113_WSD_id_85_WebService_tr_500_1st_335.csv,0.28801702002886975,0.9859609865775122,0.6432710321485233,0.9931313999091257,0.3282393692825665,0.3706896551724133,0.222222222222222,0.5240131923342339,0.6934941036350304
117_WSD_id_89_WebService_tr_3251_1st_3351.csv,1.0,1.0,0.3882048914119589,0.9987668293438682,0.9999950000249999,0.9999999999999991,0.9999999999999983,1.0,0.6974393203815612
125_WSD_id_97_WebService_tr_2217_1st_2317.csv,0.6627921457668081,0.9957873987801747,0.8390030040270514,0.9984545258986293,0.6163747655656151,0.7465437788018428,0.6249999999999993,0.7164300372521243,0.7285927442126919
130_WSD_id_102_WebService_tr_2362_1st_2462.csv,0.5487077442239998,0.9902330730998765,0.8111213249932441,0.9978949636797538,0.6788105520774689,0.9069767441860459,0.4999999999999996,0.7313360138307773,0.6849258782483875
137_WSD_id_109_WebService_tr_4559_1st_14404.csv,0.9804732248710938,0.9999384582677121,0.8997937656864398,0.9997959914486849,0.9430844391830076,0.9999999999999996,0.9999999999999993,0.9466746554823248,0.6712655859880664
139_WSD_id_111_WebService_tr_1701_1st_1801.csv,0.3833805062168316,0.9531025183811287,0.5166630739788418,0.9639639887425749,0.39999669258933107,0.4352331606217612,0.2666666666666664,0.43222782878671395,0.835604377415606
140_MSL_id_1_Sensor_tr_530_1st_630.csv,0.9976046146681201,0.9998711473966405,0.9996409849330056,0.9999883560251166,0.9679950051457735,0.9999999999999996,0.9999999999999993,0.9728353140916809,0.9854602683441424
141_MSL_id_2_Sensor_tr_500_1st_550.csv,0.5685304000359731,0.77385784468264,0.5919568045640958,0.7882304228784451,0.6744916553677419,0.7836257309941516,0.6666666666666661,0.5843023255813953,0.7559960056811749
143_MSL_id_4_Sensor_tr_980_1st_3550.csv,0.9070858454920637,0.9952214618006712,0.9785052462291627,0.9991314098277717,0.8046826614670822,0.9999999999999996,0.9999999999999993,0.8437888081887631,0.8181247762608312
144_MSL_id_5_Sensor_tr_1525_1st_4590.csv,0.014215590813111608,0.25267699910095287,0.019388642505700895,0.3451620391925152,0.053997825796093184,0.06322393822393817,0.002056555269922877,0.05398722439728003,0.5863596351319605
145_MSL_id_6_Sensor_tr_530_1st_630.csv,0.7568366256781007,0.9716273725880402,0.8607117852238487,0.9870090044326463,0.6639626134225317,0.9999999999999996,0.9999999999999993,0.5506555423122765,0.7498221848351313
147_MSL_id_8_Sensor_tr_590_1st_690.csv,0.2702020996092882,0.8565962656871746,0.3588570630022749,0.8743081377513741,0.4746075400780881,0.6494845360824738,0.1081081081081079,0.5675700293353158,0.6944639530977144
148_MSL_id_9_Sensor_tr_883_1st_1238.csv,0.8777713526910765,0.9831789558565298,0.9174149324385968,0.9904337225175961,0.8393235809343268,0.9999999999999996,0.9999999999999993,0.879573866052308,0.6738058827175093
149_Stock_id_1_Finance_tr_500_1st_7.csv,0.07587592530916606,0.6154262605252465,0.8626011598188521,0.9152888886183177,0.13257792837373536,0.13262999246420468,0.12497611312822443,0.09817754115022727,0.5512292460301756
151_Stock_id_3_Finance_tr_500_1st_62.csv,0.062325005677104514,0.5714423858759363,0.8533585588686076,0.9091412509839223,0.10819578467276711,0.10819726208147767,0.10202725157859739,0.1609796168645083,0.4882442963521659
155_Stock_id_7_Finance_tr_500_1st_18.csv,0.06494372710298112,0.5717089648825429,0.9267724643484246,0.9526621595075102,0.1087646112068758,0.10876730388925483,0.10379304872242474,0.11936472150766783,0.48361435097475847
156_Stock_id_8_Finance_tr_500_1st_24.csv,0.30471971727045977,0.9046360873498708,0.5412288276992208,0.9141640735650417,0.37930598128027804,0.37931034482758574,0.3576341127922966,0.446247115302763,0.8076355320447082
160_Stock_id_12_Finance_tr_500_1st_14.csv,0.09370754547840168,0.6658572930905138,0.7512510753987697,0.8659517780790186,0.1519463679810361,0.15194979829672758,0.14516834280717064,0.1358742158454527,0.610677169818761
162_Stock_id_14_Finance_tr_500_1st_4.csv,0.1693196643725529,0.5669286122599954,0.9487502878212548,0.9615164148906712,0.2553967774656905,0.2558112094395278,0.22937131630648303,0.20162005827764315,0.5067276148912323
165_Stock_id_17_Finance_tr_500_1st_7.csv,0.1623265642802555,0.5471864443177352,0.9728382526530774,0.9795808696960301,0.25207510915566517,0.25210825111613266,0.22193457284066814,0.12235921845330461,0.49928094009811663
166_Stock_id_18_Finance_tr_500_1st_18.csv,0.1987076837664926,0.6097188193618315,0.892632908146506,0.9219971051754169,0.2769070669616946,0.2775106279183215,0.2439718329895438,0.16034436326087975,0.5652581600030065
169_Daphnet_id_1_HumanActivity_tr_9693_1st_20732.csv,0.5120401189615605,0.9020319921201694,0.5174926630187716,0.9196321982883302,0.5478419224324778,0.7802340702210658,0.39215686274509753,0.4891457370731851,0.7767212982683251
170_MITDB_id_1_Medical_tr_17675_1st_17775.csv,0.5354980058204779,0.9480376852168533,0.5802760910440009,0.9640053589175737,0.5837267022423892,0.7800438099554342,0.1288244766505633,0.6421294919251667,0.691306261189423
171_MITDB_id_2_Medical_tr_50000_1st_88864.csv,0.8730778280482875,0.9938321233753417,0.8315658218874515,0.9931053876775544,0.7728090511996403,0.8932281539914444,0.5263157894736837,0.6936776405218423,0.792999423515269
172_MITDB_id_3_Medical_tr_27274_1st_27374.csv,0.7377297209278129,0.9872646869945455,0.8331317001469849,0.9947443100195595,0.7579974933404943,0.9150875642229706,0.2033898305084743,0.7586731991350553,0.6773786131248284
173_MITDB_id_4_Medical_tr_13620_1st_13720.csv,0.20465471339199762,0.5285811507412282,0.22473333956058375,0.603607638705055,0.2926146076944487,0.42254744948376277,0.052132701421800674,0.3244229987827855,0.63331458611175
175_MITDB_id_6_Medical_tr_27274_1st_27374.csv,0.6423716238370565,0.9845578631315077,0.6842535078188118,0.9895005163361991,0.6844334698905825,0.8780439712116725,0.24539877300613475,0.6354720080640901,0.6773671137825765
176_MITDB_id_7_Medical_tr_6232_1st_6332.csv,0.8195388212125516,0.9890793397783352,0.8791821073011923,0.9951701422361564,0.8335746536044275,0.9563819720792767,0.3954994885782472,0.876857261787408,0.7917486898577462
177_MITDB_id_8_Medical_tr_17675_1st_17775.csv,0.667282353779494,0.9736812044224814,0.773250008624956,0.9879428039838283,0.7034318307522606,0.9011787584653957,0.14715291106845776,0.7362915836735044,0.6909777679261422
178_SMD_id_1_Facility_tr_6000_1st_10609.csv,0.5947139901826223,0.9402336913256951,0.597968568840299,0.9692580764423822,0.6366071607839311,0.8534583821805387,0.555555555555555,0.5294223739512713,0.6888335685224004
179_SMD_id_2_Facility_tr_5925_1st_17580.csv,0.915751676681366,0.9993324999696591,0.9423778572537826,0.9997066432868797,0.8284911553396349,0.9999999999999996,0.9999999999999993,0.8271891762615737,0.6557651495005068
180_SMD_id_3_Facility_tr_5925_1st_17580.csv,0.9284567507043201,0.9970727617246512,0.8546982459511873,0.9976634955314992,0.9337698563924874,0.9999999999999996,0.9999999999999993,0.7037037037037037,0.9999235229770542
181_SMD_id_4_Facility_tr_5000_1st_15144.csv,0.6709551247862972,0.9771097934324038,0.7519348484106494,0.9838003406475617,0.6221265806901206,0.9649309245483523,0.4705882352941172,0.777141291113451,0.8349693869498498
183_SMD_id_6_Facility_tr_5925_1st_17580.csv,0.9582681135536664,0.9997029229113977,0.9683917865456376,0.9998627101182721,0.8846104512109452,0.9999999999999996,0.9999999999999993,0.8843257803613424,0.6664497160499145
184_SMD_id_7_Facility_tr_7119_1st_15849.csv,0.5028541257003092,0.759645555683678,0.5095979065101018,0.7626990689909893,0.5675940989088013,0.9999999999999996,0.9999999999999996,0.6472315930428731,0.849413239095131
185_SMD_id_8_Facility_tr_5000_1st_15144.csv,0.6810285651043558,0.9810110284446931,0.7709807570475651,0.9878997533630366,0.6400285901118945,0.9312820512820508,0.4705882352941172,0.7675253848498959,0.8206759553914342
187_SMD_id_10_Facility_tr_5000_1st_15849.csv,0.39468177808341365,0.7336661205674304,0.42227670764774333,0.7613069895685786,0.40762727637327506,0.904024767801857,0.39999999999999963,0.4899447686609573,0.8093857107623171
188_SMD_id_11_Facility_tr_500_1st_392.csv,0.4950851051553359,0.7861255474021575,0.4078494379682034,0.7629650512562413,0.5519891303513677,0.8881987577639747,0.6562499999999994,0.559731751905802,0.8472799671067133
189_SMD_id_12_Facility_tr_5925_1st_17580.csv,0.7407134428874554,0.981883046607332,0.706811516984165,0.9833881207386731,0.7421828323657809,0.9999999999999996,0.9999999999999993,0.5726950354609929,0.5926291288962099
190_SMD_id_13_Facility_tr_7119_1st_15849.csv,0.7033704644973474,0.8688132505691013,0.5953704730505222,0.8728598602409531,0.7194552925581451,0.9986991265564016,0.9433962264150939,0.5822034097873953,0.8519961209968455
191_SMD_id_14_Facility_tr_4596_1st_4696.csv,0.8237946318108759,0.9976512989828976,0.67985601438682,0.9948229319948935,0.7788112402175233,0.9225092250922503,0.7999999999999994,0.585480093676815,0.687266175206595
192_SMD_id_15_Facility_tr_5925_1st_17580.csv,0.9981119691754693,0.9999873359678038,0.9397501023638435,0.9997555839024883,0.9876493212034845,0.9999999999999996,0.9999999999999993,0.9882674089981995,0.7121411688978754
194_SMD_id_17_Facility_tr_5925_1st_17580.csv,0.9329665887253487,0.9995557035371169,0.933793434818993,0.9997046540114549,0.8846104512109452,0.9999999999999996,0.9999999999999993,0.8846153846153846,0.6921774265903444
195_SMD_id_18_Facility_tr_5925_1st_17580.csv,0.9897248221662206,0.9999316669929414,0.9481155220257431,0.999789504179523,0.9609559664428261,0.9999999999999996,0.9999999999999993,0.9593464187406922,0.6300897479968758
196_SMD_id_19_Facility_tr_7174_1st_21230.csv,0.8229884447763967,0.9986072861118908,0.9152725597736595,0.9995859239852978,0.7738878289392861,0.957605985037406,0.7272727272727267,0.797385316764091,0.6936244942405174
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,0.6648464698641164,0.978789522285322,0.7299167114090362,0.9848977020541949,0.6626890708163997,0.9213597158802632,0.4705882352941172,0.6876789856463387,0.8331158755583484
198_SMD_id_21_Facility_tr_5925_1st_17580.csv,0.8859606826583538,0.9992934525370541,0.8930693471736565,0.9995313239342554,0.8681269347279511,0.9999999999999996,0.9999999999999993,0.8664951165479058,0.9647358526362803
199_SMD_id_22_Facility_tr_5925_1st_17580.csv,0.8968495465119912,0.9974418654963695,0.8226682684645222,0.9972759204705597,0.8986436872534692,0.9999999999999996,0.9999999999999993,0.531021897810219,0.597914351830849
201_SMD_id_24_Facility_tr_7174_1st_21230.csv,0.8576894680632452,0.9990725913071341,0.9446619280300185,0.9996892236455865,0.8301026370041776,0.912114014251781,0.6153846153846148,0.7136082601420538,0.6739998976370232
202_SMD_id_25_Facility_tr_6250_1st_21230.csv,0.8851465902997483,0.999660315353746,0.8796880276317065,0.9997562582024119,0.7999952000287999,0.9999999999999996,0.9999999999999991,0.7936626839956553,0.6892027435747298
203_SMD_id_26_Facility_tr_7174_1st_21230.csv,0.8763093277779072,0.9991374549764612,0.9195087054680494,0.9994761496041652,0.8199002322802096,0.9846153846153841,0.8749999999999992,0.6856314826021771,0.6386169920300394
204_SMD_id_27_Facility_tr_5000_1st_15144.csv,0.6564201521054027,0.9815915123708896,0.7755538979934691,0.9894676425903025,0.703454430104049,0.85539331135186,0.4705882352941172,0.7192133312982227,0.8174611253101821
205_SMD_id_28_Facility_tr_5925_1st_17580.csv,0.9601203947247356,0.9997140039395693,0.9683917865456376,0.9998627101182721,0.8821868502433575,0.9999999999999996,0.9999999999999993,0.8821917808219178,0.671618170733013
206_SMD_id_29_Facility_tr_6250_1st_21230.csv,0.9016975471339801,0.9997222971675527,0.8997179913535481,0.9997968305254247,0.8354381733979775,0.9999999999999996,0.9999999999999991,0.8354430379746834,0.6851910447328904
207_SMD_id_30_Facility_tr_7174_1st_21230.csv,0.8874009962521457,0.9991303660508517,0.9319791405584468,0.9995452680675586,0.7936458457432818,0.9846153846153841,0.8749999999999992,0.6643353139492252,0.6460578944625281
208_SMD_id_31_Facility_tr_5000_1st_15144.csv,0.6474434168811252,0.9764574340245378,0.7544879365295076,0.9853929427249155,0.602713201650044,0.9399585921325047,0.4705882352941172,0.7868415562830331,0.8386954081121606
209_SMD_id_32_Facility_tr_5925_1st_17580.csv,0.6727593204027646,0.9825333974274074,0.6050102455858019,0.9841535392380977,0.734688896326984,0.9999999999999996,0.9999999999999993,0.4307992202729045,0.7068429592256222
211_SMD_id_34_Facility_tr_5925_1st_17580.csv,0.9185808547557963,0.9639531515235622,0.8522033854688265,0.9668144431668075,0.937699933592741,0.9999999999999996,0.9999999999999993,0.7077512972083104,0.7906456757636922
212_SMD_id_35_Facility_tr_5925_1st_17580.csv,0.9742311697494304,0.9997934179747996,0.9297610616794397,0.999675892301988,0.9063394146002461,0.9999999999999996,0.9999999999999993,0.9134554969315648,0.6236482816830388
213_SMD_id_36_Facility_tr_5925_1st_17580.csv,0.8893260936608347,0.9992942440390664,0.9373805401789392,0.9997076075171653,0.8429270605528695,0.9999999999999996,0.9999999999999993,0.8407310704960836,0.9968712586329354
214_SMD_id_37_Facility_tr_5925_1st_17580.csv,0.9045685044463082,0.9990322568730077,0.943787625100314,0.9996823150774579,0.8241708907734023,0.9999999999999996,0.9999999999999993,0.8286199704818448,0.664319222788132
215_SMD_id_38_Facility_tr_5925_1st_17580.csv,0.8788385567337846,0.993950813954286,0.814109332687486,0.9952971547444278,0.856182320584553,0.9999999999999996,0.9999999999999993,0.6627906976744187,0.7032768486075268
216_LTDB_id_1_Medical_tr_500_1st_266.csv,0.35049569559537797,0.7203777563496467,0.36023971209778854,0.719033971169043,0.35801434576137553,0.4535720554677896,0.14048780487804827,0.4383739011545648,0.7487611069998829
218_LTDB_id_3_Medical_tr_500_1st_266.csv,0.18724648569292454,0.5852589585375719,0.24751574942205734,0.5875656785788259,0.29430632754212,0.4068287889953324,0.03678929765886252,0.3413694831558389,0.7056256446878117
219_LTDB_id_4_Medical_tr_3618_1st_3718.csv,0.8335345973736659,0.9795103767631045,0.9119926622368458,0.9894224922094965,0.8383386525007163,0.9426485252018393,0.37407101568951245,0.8313028936028493,0.833225238951434
220_LTDB_id_5_Medical_tr_500_1st_26.csv,0.6284613880399353,0.777525578509676,0.66201716394077,0.809659314286111,0.6659710628244249,0.9327459256292548,0.3199563199563196,0.6808127300987317,0.8570842545785726
221_LTDB_id_6_Medical_tr_500_1st_26.csv,0.4577257062439545,0.6873995816333699,0.5474979258243968,0.7466719480290903,0.561211389074276,0.7546115751548432,0.08314205559806156,0.5651034942344317,0.7854578016204704
222_LTDB_id_7_Medical_tr_3618_1st_3718.csv,0.8656433882843043,0.9831424821553157,0.9148714437882522,0.9903381321307412,0.8740288706111072,0.9560492868924028,0.4135746606334838,0.9012677217079599,0.8536975913581739
223_LTDB_id_8_Medical_tr_4456_1st_4556.csv,0.620747379893129,0.921583142564007,0.7378195920949903,0.9538565787983907,0.6472043602324102,0.9058628760632523,0.23442989460236321,0.6693667332603943,0.731979678000227
224_LTDB_id_9_Medical_tr_4456_1st_4556.csv,0.6506341423529727,0.9352560666783449,0.7128642033448999,0.9500935915671944,0.679036409824843,0.8120052585941646,0.1782242384964353,0.7309113396979642,0.8255121547317964
225_MGAB_id_1_Synthetic_tr_25000_1st_38478.csv,0.5166518936557508,0.9974869739478959,0.5957744562653385,0.997963660579575,0.5297963929916325,0.5417607223476292,0.33333333333333276,0.6111185399423177,0.6666667487940444
226_MGAB_id_2_Synthetic_tr_20000_1st_45134.csv,0.5405911885866332,0.9759985331472935,0.5238079970128292,0.9773743423791256,0.6294771384967813,0.6451612903225801,0.36363636363636315,0.6484824174354861,0.6666679022592452
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,0.6585887067333577,0.9950083166332665,0.6185540163332611,0.9962798472837879,0.624199196756244,0.6535947712418295,0.555555555555555,0.6291440320861045,0.6666963392016881
228_MGAB_id_4_Synthetic_tr_25000_1st_38948.csv,0.4783819575679694,0.974441633266533,0.5014852306769909,0.9906057607765626,0.5376294369750989,0.5540166204986144,0.3076923076923072,0.559891392625847,0.6666773560389071
229_MGAB_id_5_Synthetic_tr_25000_1st_33098.csv,0.568487990210237,0.9985407314629259,0.6629157631041344,0.9989379387617757,0.5698482915604294,0.5970149253731338,0.32432432432432384,0.6392503258468801,0.6666802953216038
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,0.5855404399472873,0.9805170841683367,0.6350980002844172,0.9950555485229544,0.594280997769859,0.609523809523809,0.3999999999999996,0.6660404220711942,0.6666724419447999
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,0.48438811666294457,0.9789570641282566,0.5945596798483682,0.9912501243418272,0.556598789649469,0.568720379146919,0.23529411764705832,0.6217074127885742,0.6667146620030872
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,0.3290291840960331,0.9962256513026052,0.6001870786720491,0.9977160802658637,0.3905277671378674,0.4016064257028108,0.18181818181818163,0.49573783582712155,0.6666680215354374
234_SED_id_1_Medical_tr_3740_1st_3840.csv,0.485233004586347,0.9614000100670553,0.666154200202949,0.9748698851908254,0.5491251652506229,0.6262230919765162,0.2181818181818179,0.6811689147351054,0.682634268512858
